confidence,label,second_level,url,user
45,brand,Retail,5944,55
42,glasses,Fashion Accessories,5944,55
28,hair,Fashion Accessories,5944,55
28,poster,Art,5944,55
23,vision care,Fashion Accessories,5944,55
86,food,Food,2630,55
78,dish,Food,2630,55
58,meal,Food,2630,55
35,lunch,Food,2630,55
30,buffet,Restaurants,2630,55
29,supper,Food,2630,55
67,people,People,689,55
12,crowd,People,689,55
11,selfie,People,689,55
64,person,People,13817,55
46,people,People,13817,55
34,adult,People,13817,55
33,selfie,People,13817,55
17,image,Art,13817,55
15,hair,Beauty,13817,55
77,person,People,13653,55
61,adult,People,13653,55
51,hair,Beauty,13653,55
30,face,People,13653,55
27,head,People,13653,55
21,hand,People,13653,55
90,food,Food,14906,55
79,dish,Food,14906,55
61,meat,Food,14906,55
49,meal,Food,14906,55
17,produce,Food,14906,55
15,breakfast,Food,14906,55
54,people,People,10725,55
46,person,People,10725,55
36,adult,People,10725,55
22,photograph,Art,10725,55
19,clothing,Clothing,10725,55
14,photo shoot,Art,10725,55
47,text,"Letters, Numbers, Words",14174,55
15,font,"Letters, Numbers, Words",14174,55
14,brand,Retail,14174,55
13,design,Art,14174,55
11,art,Art,14174,55
42,person,People,1468,55
38,people,People,1468,55
20,photograph,Art,1468,55
17,image,Art,1468,55
11,presentation,Education,1468,55
57,food,Food,6821,55
36,wood,Materials,6821,55
13,furniture,Furniture,6821,55
67,person,People,11855,55
48,people,People,11855,55
37,adult,People,11855,55
36,image,Art,11855,55
33,selfie,People,11855,55
18,photograph,Art,11855,55
73,coffee cup,Food,11818,55
61,drink,Food,11818,55
43,latte,Food,11818,55
36,cappuccino,Food,11818,55
33,food,Food,11818,55
17,coffee,Food,11818,55
89,food,Food,13180,55
86,dish,Food,13180,55
66,meal,Food,13180,55
46,breakfast,Food,13180,55
41,lunch,Food,13180,55
22,brunch,Food,13180,55
90,meal,Food,13192,55
89,lunch,Food,13192,55
68,eating,Food,13192,55
45,people,People,13192,55
44,dish,Food,13192,55
43,food,Food,13192,55
67,food,Food,14111,55
48,dessert,Food,14111,55
20,cake,Food,14111,55
18,birthday cake,Food,14111,55
16,cake decorating,Food,14111,55
15,meal,Food,14111,55
80,clothing,Fashion Accessories,7661,55
69,hair,Fashion Accessories,7661,55
58,cap,Fashion Accessories,7661,55
36,pattern,Fashion Accessories,7661,55
35,facial hair,Fashion Accessories,7661,55
32,fur,Fashion Accessories,7661,55
13,pattern,Clothing,10697,55
11,clothing,Clothing,10697,55
87,people,Family & Relationships,5475,55
77,adult,Family & Relationships,5475,55
49,family,Family & Relationships,5475,55
41,person,Family & Relationships,5475,55
30,team,Family & Relationships,5475,55
13,youth,Family & Relationships,5475,55
75,drink,Beverages,7861,55
48,beverage,Beverages,7861,55
45,beer,Beverages,7861,55
21,whisky,Beverages,7861,55
19,bottle,Beverages,7861,55
13,brand,Retail,7861,55
76,people,People,14375,55
73,photomontage,Art,14375,55
56,person,People,14375,55
51,image,Art,14375,55
41,adult,People,14375,55
28,album cover,Music,14375,55
75,weather,Weather,3608,55
44,snow,Weather,3608,55
25,winter,Seasons,3608,55
70,produce,Food,10645,55
66,food,Food,10645,55
65,plant,"Flowers, Plants, Trees",10645,55
65,land plant,"Flowers, Plants, Trees",10645,55
62,dish,Food,10645,55
50,flower,"Flowers, Plants, Trees",10645,55
63,presentation,Education,2388,55
63,brand,Retail,2388,55
15,team,People,2388,55
13,photomontage,Art,2388,55
11,learning,Education,2388,55
11,people,People,2388,55
54,toy,Color,2710,55
46,screenshot,Color,2710,55
44,lego,Color,2710,55
39,color,Color,2710,55
20,blue,Color,2710,55
17,games,Color,2710,55
42,architecture,"Cities, Towns, & Buildings",8428,55
36,window,Rooms,8428,55
31,wall,Nonbuilding Structures,8428,55
27,facade,"Cities, Towns, & Buildings",8428,55
26,skyscraper,"Cities, Towns, & Buildings",8428,55
16,property,"Cities, Towns, & Buildings",8428,55
39,album cover,Music,215,55
37,person,People,215,55
36,picture frame,Furniture,215,55
29,image,Art,215,55
25,people,People,215,55
23,portrait,Art,215,55
88,people,Family & Relationships,2956,55
43,family,Family & Relationships,2956,55
39,adult,Family & Relationships,2956,55
27,person,Family & Relationships,2956,55
69,winter,Seasons,11851,55
48,snow,Weather,11851,55
34,weather,Weather,11851,55
24,clothing,Fashion Accessories,11851,55
21,footwear,Fashion Accessories,11851,55
21,season,Seasons,11851,55
76,food,Food,7437,55
55,produce,Food,7437,55
37,dish,Food,7437,55
19,meal,Food,7437,55
48,person,People,4531,55
23,clothing,Clothing,4531,55
23,facial hair,Clothing,4531,55
22,moustache,Clothing,4531,55
22,adult,People,4531,55
14,hair,Clothing,4531,55
72,toddler,People,10919,55
58,play,Outdoor Recreation,10919,55
40,child,People,10919,55
38,product,Retail,10919,55
18,person,People,10919,55
15,adult,People,10919,55
55,weather,Weather,4350,55
41,snow,Weather,4350,55
33,winter,Seasons,4350,55
14,season,Seasons,4350,55
57,people,People,14944,55
56,adult,People,14944,55
21,person,People,14944,55
42,eating,Food,2646,75
23,people,People,2646,75
22,food,Food,2646,75
16,day,Time of Day,2646,75
16,person,People,2646,75
16,meal,Food,2646,75
41,people,Family & Relationships,11303,75
36,crowd,Family & Relationships,11303,75
26,audience,Live Events,11303,75
20,person,Family & Relationships,11303,75
13,social group,Family & Relationships,11303,75
12,musician,Live Events,11303,75
66,person,People,8996,55
37,clothing,Clothing,8996,55
32,adult,People,8996,55
18,facial hair,Clothing,8996,55
17,hair,Clothing,8996,55
16,moustache,Clothing,8996,55
92,agriculture,Agriculture,7370,55
85,field,Agriculture,7370,55
71,crop,Agriculture,7370,55
66,flower,Agriculture,7370,55
65,plantation,Agriculture,7370,55
45,soil,Landscaping,7370,55
89,property,Real Estate,2068,55
64,home,House,2068,55
57,condominium,House,2068,55
53,interior design,House,2068,55
38,design,Design,2068,55
38,room,House,2068,55
17,art,Design,12239,55
16,design,Design,12239,55
26,youth,People,8802,55
60,fashion,Clothing,13430,75
49,people,People,13430,75
47,lady,People,13430,75
46,clothing,Clothing,13430,75
39,photograph,Art,13430,75
38,photo shoot,Art,13430,75
49,performance,Live Events,7137,75
32,stage,Live Events,7137,75
30,performance art,Live Events,7137,75
28,singing,Live Events,7137,75
20,performing arts,Live Events,7137,75
20,lady,People,7137,75
49,people,People,8784,75
26,day,Time of Day,8784,75
12,vacation,Travel,8784,75
99,structure,Nonbuilding Structures,5660,75
97,stadium,"Cities, Towns, & Buildings",5660,75
95,sport venue,Sports,5660,75
66,arena,"Cities, Towns, & Buildings",5660,75
64,sports,Sports,5660,75
63,baseball park,Sports,5660,75
50,people,Family & Relationships,4889,75
31,fashion,Clothing,4889,75
24,social group,Family & Relationships,4889,75
13,clothing,Clothing,4889,75
83,crowd,People,6310,75
51,endurance,Sports,6310,75
40,pedestrian,People,6310,75
32,athletics,Sports,6310,75
28,running,Sports,6310,75
25,festival,Holidays,6310,75
99,font,"Letters, Numbers, Words",4098,75
91,text,"Letters, Numbers, Words",4098,75
73,poster,Art,4098,75
49,advertising,Advertising,4098,75
44,emotion,Family & Relationships,4098,75
31,love,Family & Relationships,4098,75
95,pet,Wild Animals,12139,55
53,dog,Wild Animals,12139,55
37,nose,People,12139,55
34,mammal,Wild Animals,12139,55
21,animal,Wild Animals,12139,55
13,puppy,Wild Animals,12139,55
86,food,Food,8917,55
86,dish,Food,8917,55
85,meat,Food,8917,55
62,meal,Food,8917,55
53,breakfast,Food,8917,55
38,produce,Food,8917,55
34,community,People,13634,55
32,memorial,Nonbuilding Structures,13634,55
12,lawn,Landscaping,13634,55
72,social group,Family & Relationships,2334,75
60,people,Family & Relationships,2334,75
54,team,Family & Relationships,2334,75
38,youth,Family & Relationships,2334,75
25,community,Family & Relationships,2334,75
13,musician,Music,2334,75
97,face,People,1411,55
94,blue,Color,1411,55
89,nose,People,1411,55
83,color,Color,1411,55
83,eye,People,1411,55
72,head,People,1411,55
41,people,People,1487,55
37,youth,People,1487,55
37,person,People,1487,55
15,adolescence,People,1487,55
90,dish,Food,3988,55
80,food,Food,3988,55
78,meal,Food,3988,55
68,pizza,Food,3988,55
53,produce,Food,3988,55
46,vegetable,Food,3988,55
64,holiday,Holidays,14492,75
47,red,Color,14492,75
46,christmas,Holidays,14492,75
34,christmas decoration,Holidays,14492,75
14,poster,Color,14492,75
12,event,Live Events,14492,75
81,tree,"Flowers, Plants, Trees",12584,75
44,green,Color,12584,75
33,garden,Landscaping,12584,75
27,woody plant,"Flowers, Plants, Trees",12584,75
22,flower,"Flowers, Plants, Trees",12584,75
22,botany,"Flowers, Plants, Trees",12584,75
46,dress,Fashion Accessories,14559,75
12,fashion,Fashion Accessories,14559,75
12,clothing,Fashion Accessories,14559,75
64,flower,"Flowers, Plants, Trees",9580,75
62,people,People,9580,75
53,garden,Landscaping,9580,75
44,tree,"Flowers, Plants, Trees",9580,75
40,lawn,Landscaping,9580,75
37,dress,Fashion Accessories,9580,75
97,vacation,Travel,9891,75
79,tourism,Travel,9891,75
65,travel,Travel,9891,75
64,vehicle,Automotive,9891,75
61,sea,Body of Water,9891,75
37,people,People,9891,75
97,crowd,People,2863,75
78,people,People,2863,75
63,festival,Holidays,2863,75
24,carnival,Outdoor Recreation,2863,75
22,street,Roads and Bridges,2863,75
21,demonstration,Live Events,2863,75
99,color,Color,8130,75
83,art,Color,8130,75
76,yellow,Color,8130,75
68,textile,Clothing,8130,75
67,pattern,Clothing,8130,75
58,shape,Color,8130,75
71,art,Color,8558,75
69,flower,"Flowers, Plants, Trees",8558,75
49,tree,"Flowers, Plants, Trees",8558,75
39,plant,"Flowers, Plants, Trees",8558,75
34,red,Color,8558,75
24,season,Seasons,8558,75
28,wedding,Family & Relationships,14764,75
27,ceremony,Family & Relationships,14764,75
24,bride,Family & Relationships,14764,75
18,woman,Family & Relationships,14764,75
17,photograph,Art,14764,75
11,dress,Fashion Accessories,14764,75
72,photograph,Art,4218,75
67,image,Art,4218,75
33,portrait,Art,4218,75
32,person,People,4218,75
24,woman,People,4218,75
20,people,People,4218,75
24,people,Family & Relationships,7623,75
17,social group,Family & Relationships,7623,75
16,crowd,Family & Relationships,7623,75
33,facade,"Cities, Towns, & Buildings",8257,75
26,transport,Transportation / Shipping,8257,75
23,interior design,House,8257,75
19,signage,Signs & Flags,8257,75
19,wall,Nonbuilding Structures,8257,75
18,urban area,"Cities, Towns, & Buildings",8257,75
54,people,People,2171,75
38,person,People,2171,75
31,clothing,Clothing,2171,75
29,photo shoot,Art,2171,75
24,pattern,Clothing,2171,75
18,adolescence,People,2171,75
89,crowd,People,10122,75
75,people,People,10122,75
60,tourism,Travel,10122,75
12,city,"Cities, Towns, & Buildings",10122,75
49,crowd,Family & Relationships,4946,75
37,people,Family & Relationships,4946,75
21,festival,Holidays,4946,75
15,social group,Family & Relationships,4946,75
12,sports,Sports,4946,75
11,community,Family & Relationships,4946,75
71,poster,Art,7539,75
55,advertising,Advertising,7539,75
45,album cover,TV,7539,75
17,illustration,Art,7539,75
17,brand,Retail,7539,75
16,cartoon,TV,7539,75
96,people,Family & Relationships,12079,75
95,child,Family & Relationships,12079,75
69,person,Family & Relationships,12079,75
59,toddler,Family & Relationships,12079,75
30,family,Family & Relationships,12079,75
24,boy,Family & Relationships,12079,75
38,playground,Outdoor Recreation,642,75
37,fitness,Fitness & Wellness,642,75
22,blue,Color,642,75
14,color,Color,642,75
12,vehicle,Automotive,642,75
58,fashion,Fashion Accessories,11654,75
41,dress,Fashion Accessories,11654,75
30,photo shoot,Color,11654,75
29,clothing,Fashion Accessories,11654,75
20,model,Fashion Accessories,11654,75
17,pink,Color,11654,75
70,people,Family & Relationships,12926,75
66,social group,Family & Relationships,12926,75
22,youth,Family & Relationships,12926,75
12,party,Live Events,12926,75
12,nightclub,Live Events,12926,75
11,adolescence,Family & Relationships,12926,75
98,skyline,"Cities, Towns, & Buildings",1868,75
95,city,"Cities, Towns, & Buildings",1868,75
93,metropolitan area,"Cities, Towns, & Buildings",1868,75
91,skyscraper,"Cities, Towns, & Buildings",1868,75
90,human settlement,People,1868,75
88,downtown,"Cities, Towns, & Buildings",1868,75
83,person,Family & Relationships,1155,55
79,people,Family & Relationships,1155,55
25,adolescence,Family & Relationships,1155,55
23,interaction,Family & Relationships,1155,55
19,photography,Art,1155,55
16,family,Family & Relationships,1155,55
74,limb,People,9461,55
66,leg,People,9461,55
65,mouth,People,9461,55
62,person,People,9461,55
61,adult,People,9461,55
55,hair,Beauty,9461,55
76,land plant,"Flowers, Plants, Trees",6820,55
64,herb,Food,6820,55
64,plant,"Flowers, Plants, Trees",6820,55
55,flower,"Flowers, Plants, Trees",6820,55
49,produce,Food,6820,55
44,flora,"Flowers, Plants, Trees",6820,55
25,vehicle,Automotive,15037,75
22,boating,Outdoor Recreation,15037,75
20,water,Natural Elements,15037,75
13,river,Body of Water,15037,75
12,boat,Outdoor Recreation,15037,75
11,people,People,15037,75
52,adult,People,854,75
47,thigh,People,854,75
46,leg,People,854,75
39,hair,Clothing,854,75
35,clothing,Clothing,854,75
28,person,People,854,75
99,pet,Wild Animals,1419,6
85,mammal,Wild Animals,1419,6
84,dog,Wild Animals,1419,6
70,animal,Wild Animals,1419,6
20,black,Color,1419,6
18,puppy,Wild Animals,1419,6
72,christmas,Seasons,8351,75
70,night,Seasons,8351,75
46,snow,Weather,8351,75
29,winter,Seasons,8351,75
21,weather,Weather,8351,75
17,christmas tree,Seasons,8351,75
84,people,Family & Relationships,13934,55
83,adult,Family & Relationships,13934,55
77,selfie,Family & Relationships,13934,55
75,person,Family & Relationships,13934,55
30,family,Family & Relationships,13934,55
21,image,Art,13934,55
55,people,Family & Relationships,9161,55
53,person,Family & Relationships,9161,55
20,hair,Beauty,9161,55
20,adult,Family & Relationships,9161,55
19,photography,Art,9161,55
17,family,Family & Relationships,9161,55
65,people,People,6118,75
19,person,People,6118,75
16,nightclub,Music,6118,75
54,adult,People,6246,55
50,presentation,Education,6246,55
14,image,Art,6246,55
13,person,People,6246,55
12,people,People,6246,55
41,christmas,Holidays,5121,75
36,ceremony,Family & Relationships,5121,75
27,dress,Fashion Accessories,5121,75
24,clothing,Fashion Accessories,5121,75
19,wedding,Family & Relationships,5121,75
13,bride,Family & Relationships,5121,75
92,cityscape,"Cities, Towns, & Buildings",13392,55
88,reflection,Art,13392,55
84,skyline,"Cities, Towns, & Buildings",13392,55
84,city,"Cities, Towns, & Buildings",13392,55
76,river,Body of Water,13392,55
72,evening,Time of Day,13392,55
33,tourist attraction,Travel,4266,75
11,interior design,House,4266,75
38,fashion,Clothing,12626,75
26,clothing,Clothing,12626,75
89,dress,Fashion Accessories,1757,75
82,photograph,Art,1757,75
80,female,People,1757,75
77,woman,People,1757,75
76,beauty,Fashion Accessories,1757,75
70,photography,Art,1757,75
32,art,Art,168,75
93,christmas,Holidays,2420,75
62,people,People,2420,75
45,holiday,Holidays,2420,75
14,meal,Food,2420,75
54,snow,Weather,5273,75
38,weather,Weather,5273,75
37,winter,Seasons,5273,75
14,winter sport,Sports,5273,75
14,photograph,Art,5273,75
14,footwear,Fashion Accessories,5273,75
99,pet,Wild Animals,3795,75
90,animal,Wild Animals,3795,75
90,mammal,Wild Animals,3795,75
55,dog,Wild Animals,3795,75
33,puppy,Wild Animals,3795,75
20,carnivoran,Wild Animals,3795,75
81,people,Family & Relationships,1066,75
47,crowd,Family & Relationships,1066,75
29,social group,Family & Relationships,1066,75
25,demonstration,Live Events,1066,75
13,tourism,Travel,1066,75
13,troop,Military,1066,75
52,social group,Family & Relationships,13323,6
37,youth,Family & Relationships,13323,6
22,people,Family & Relationships,13323,6
17,team,Family & Relationships,13323,6
42,facial hair,Beauty,11964,6
19,person,People,11964,6
14,beard,Beauty,11964,6
95,tree,"Flowers, Plants, Trees",14140,6
91,forest,Terrain,14140,6
87,woodland,Terrain,14140,6
87,autumn,Seasons,14140,6
85,wilderness,Terrain,14140,6
68,season,Seasons,14140,6
38,property,Real Estate,14993,6
26,home,House,14993,6
25,estate,Real Estate,14993,6
24,swimming pool,Sports,14993,6
15,residential area,House,14993,6
15,leisure,Holidays,14993,6
64,people,Family & Relationships,13443,6
55,social group,Family & Relationships,13443,6
24,community,Family & Relationships,13443,6
15,festival,Holidays,13443,6
55,people,People,2390,6
16,community,People,2390,6
61,pet,Wild Animals,5127,6
47,dog,Wild Animals,5127,6
33,mammal,Wild Animals,5127,6
23,animal,Wild Animals,5127,6
15,image,Art,5127,6
88,pet,Wild Animals,2336,6
54,dog,Wild Animals,2336,6
49,mammal,Wild Animals,2336,6
40,animal,Wild Animals,2336,6
34,crowd,People,14365,6
14,people,People,14365,6
12,sports,Sports,14365,6
11,dance,Art,14365,6
63,people,Family & Relationships,1593,6
53,tourism,Travel,1593,6
30,vacation,Travel,1593,6
20,travel,Travel,1593,6
15,social group,Family & Relationships,1593,6
12,crowd,Family & Relationships,1593,6
71,social group,Family & Relationships,1934,6
52,people,Family & Relationships,1934,6
32,musician,Music,1934,6
21,crowd,Family & Relationships,1934,6
20,youth,Family & Relationships,1934,6
15,team,Family & Relationships,1934,6
88,pumpkin,Food,3944,6
80,calabaza,Food,3944,6
47,winter squash,Food,3944,6
36,carving,Art,3944,6
96,pet,Wild Animals,9537,6
58,dog,Wild Animals,9537,6
20,mammal,Wild Animals,9537,6
19,person,People,9537,6
15,puppy,Wild Animals,9537,6
99,pet,Wild Animals,7267,6
91,mammal,Wild Animals,7267,6
80,animal,Wild Animals,7267,6
62,dog,Wild Animals,7267,6
20,puppy,Wild Animals,7267,6
13,black,Color,7267,6
99,pet,Wild Animals,13800,6
97,mammal,Wild Animals,13800,6
96,animal,Wild Animals,13800,6
65,dog,Wild Animals,13800,6
40,puppy,Wild Animals,13800,6
77,mammal,Wild Animals,8083,6
71,animal,Wild Animals,8083,6
64,pet,Wild Animals,8083,6
60,dog,Wild Animals,8083,6
14,street dog,Wild Animals,8083,6
13,fauna,"Flowers, Plants, Trees",8083,6
95,dish,Food,1452,6
94,food,Food,1452,6
90,meat,Food,1452,6
89,grilling,Food,1452,6
75,meal,Food,1452,6
42,cooking,Food,1452,6
78,grass,Landscaping,12651,6
73,golf,Outdoor Recreation,12651,6
67,lawn,Landscaping,12651,6
58,outdoor recreation,Outdoor Recreation,12651,6
53,sports,Outdoor Recreation,12651,6
47,recreation,Outdoor Recreation,12651,6
56,poster,Art,14051,6
30,advertising,Advertising,14051,6
83,glasses,Fashion Accessories,13308,6
50,vision care,Fashion Accessories,13308,6
43,facial hair,Fashion Accessories,13308,6
20,person,People,13308,6
20,sunglasses,Fashion Accessories,13308,6
16,eyewear,Fashion Accessories,13308,6
69,sports,Sports,4080,6
66,baseball,Sports,4080,6
46,athlete,Sports,4080,6
33,ball game,Sports,4080,6
29,team sport,Sports,4080,6
13,catcher,Sports,4080,6
93,grilling,Food,12439,6
88,dish,Food,12439,6
84,food,Food,12439,6
70,meat,Food,12439,6
63,meal,Food,12439,6
36,cooking,Food,12439,6
94,mammal,Wild Animals,11625,6
78,animal,Wild Animals,11625,6
74,fox,Wild Animals,11625,6
73,fauna,"Flowers, Plants, Trees",11625,6
54,kit fox,Wild Animals,11625,6
38,red fox,Wild Animals,11625,6
81,drink,Beverages,9268,6
43,beverage,Beverages,9268,6
20,beer,Beverages,9268,6
99,pet,Wild Animals,10366,6
85,animal,Wild Animals,10366,6
84,mammal,Wild Animals,10366,6
52,dog,Wild Animals,10366,6
14,puppy,Wild Animals,10366,6
12,carnivoran,Wild Animals,10366,6
53,people,Family & Relationships,7082,6
18,social group,Family & Relationships,7082,6
15,musical theatre,Music,7082,6
13,person,Family & Relationships,7082,6
99,face,People,12989,6
99,glasses,Fashion Accessories,12989,6
99,eyewear,Fashion Accessories,12989,6
99,vision care,Fashion Accessories,12989,6
98,sunglasses,Fashion Accessories,12989,6
97,nose,People,12989,6
99,structure,Nonbuilding Structures,6197,6
95,sport venue,Sports,6197,6
93,stadium,"Cities, Towns, & Buildings",6197,6
81,baseball park,Sports,6197,6
69,arena,"Cities, Towns, & Buildings",6197,6
66,geographical feature,Terrain,6197,6
88,crowd,People,3455,6
84,people,People,3455,6
81,audience,Live Events,3455,6
12,person,People,3455,6
41,festival,Holidays,2899,6
41,community,Family & Relationships,2899,6
32,people,Family & Relationships,2899,6
12,social group,Family & Relationships,2899,6
14,people,People,10829,6
43,brand,Retail,5730,6
23,person,People,5730,6
17,advertising,Advertising,5730,6
11,presentation,Education,5730,6
25,music,Music,9754,6
22,person,People,9754,6
21,musician,Music,9754,6
99,person,People,503,6
98,people,People,503,6
91,man,People,503,6
86,facial expression,People,503,6
85,child,People,503,6
79,male,People,503,6
98,structure,Nonbuilding Structures,4956,6
90,sport venue,Sports,4956,6
86,arena,"Cities, Towns, & Buildings",4956,6
70,stadium,"Cities, Towns, & Buildings",4956,6
45,sports,Sports,4956,6
31,basketball,Sports,4956,6
56,glasses,Fashion Accessories,4747,6
52,person,People,4747,6
34,clothing,Fashion Accessories,4747,6
25,image,Art,4747,6
17,vision care,Fashion Accessories,4747,6
12,people,People,4747,6
39,bar,Restaurants,2421,6
18,music,Music,2421,6
15,musician,Music,2421,6
13,meal,Food,2421,6
12,social group,Family & Relationships,2421,6
11,restaurant,Restaurants,2421,6
83,image,Art,848,6
75,smile,People,848,6
70,photography,Art,848,6
68,facial expression,People,848,6
65,person,People,848,6
64,people,People,848,6
49,social group,Family & Relationships,280,6
44,musician,Music,280,6
32,music,Music,280,6
29,people,Family & Relationships,280,6
11,percussion,Music,280,6
73,crowd,People,4421,6
51,night,Time of Day,4421,6
36,stage,Live Events,4421,6
28,performance,Live Events,4421,6
27,audience,Live Events,4421,6
20,concert,Live Events,4421,6
91,meal,Food,10684,6
86,dish,Food,10684,6
85,food,Food,10684,6
84,restaurant,Restaurants,10684,6
75,dinner,Food,10684,6
71,supper,Food,10684,6
48,art,Design,1744,6
28,collage,Design,1744,6
14,poster,Design,1744,6
12,design,Design,1744,6
86,city,"Cities, Towns, & Buildings",14063,6
85,skyline,"Cities, Towns, & Buildings",14063,6
65,cityscape,"Cities, Towns, & Buildings",14063,6
64,downtown,"Cities, Towns, & Buildings",14063,6
62,human settlement,People,14063,6
58,tower,"Cities, Towns, & Buildings",14063,6
70,demonstration,Live Events,3849,6
42,protest,Live Events,3849,6
33,crowd,People,3849,6
30,red,Color,3849,6
20,education,Education,3849,6
13,color,Color,3849,6
73,yellow,Color,4371,6
68,color,Color,4371,6
65,lighting,Electricity & Lighting,4371,6
29,light,Electricity & Lighting,4371,6
27,man made object,Nonbuilding Structures,4371,6
24,red,Color,4371,6
37,font,"Letters, Numbers, Words",11311,6
37,art,Art,11311,6
14,car,Automotive,11311,6
67,urban area,"Cities, Towns, & Buildings",13335,6
55,neighbourhood,House,13335,6
54,downtown,"Cities, Towns, & Buildings",13335,6
53,plaza,"Cities, Towns, & Buildings",13335,6
47,city,"Cities, Towns, & Buildings",13335,6
45,architecture,"Cities, Towns, & Buildings",13335,6
69,meat,Food,14227,6
62,food,Food,14227,6
61,barbecue grill,Appliances & Tools,14227,6
60,grilling,Food,14227,6
51,dish,Food,14227,6
46,outdoor grill,Appliances & Tools,14227,6
88,people,Family & Relationships,13782,6
56,social group,Family & Relationships,13782,6
38,person,Family & Relationships,13782,6
26,image,Art,13782,6
25,fun,Family & Relationships,13782,6
15,vacation,Travel,13782,6
78,image,Art,6493,6
58,presentation,Education,6493,6
42,screenshot,Art,6493,6
27,photograph,Art,6493,6
17,sea,Body of Water,6493,6
16,horizon,Sky,6493,6
86,audience,Live Events,14057,6
76,structure,Nonbuilding Structures,14057,6
56,crowd,People,14057,6
49,stage,Live Events,14057,6
30,sport venue,Sports,14057,6
28,stadium,"Cities, Towns, & Buildings",14057,6
84,vehicle,Automotive,8189,6
73,car,Automotive,8189,6
72,bumper,Automotive,8189,6
42,wheel,Automotive,8189,6
37,sedan,Automotive,8189,6
33,sports car,Automotive,8189,6
89,food,Food,9309,6
76,dish,Food,9309,6
71,meal,Food,9309,6
33,eating,Food,9309,6
25,restaurant,Restaurants,9309,6
22,lunch,Food,9309,6
77,musician,Live Events,13167,6
45,people,Family & Relationships,13167,6
43,social group,Family & Relationships,13167,6
40,audience,Live Events,13167,6
22,singing,Live Events,13167,6
22,musical ensemble,Live Events,13167,6
99,skyline,"Cities, Towns, & Buildings",14671,6
96,city,"Cities, Towns, & Buildings",14671,6
91,cityscape,"Cities, Towns, & Buildings",14671,6
89,human settlement,People,14671,6
79,skyscraper,"Cities, Towns, & Buildings",14671,6
73,metropolis,"Cities, Towns, & Buildings",14671,6
17,person,People,7199,6
13,presentation,Education,7199,6
11,speech,Live Events,7199,6
88,web page,Computers,12300,6
76,text,"Letters, Numbers, Words",12300,6
66,font,"Letters, Numbers, Words",12300,6
55,document,"Letters, Numbers, Words",12300,6
55,brand,Retail,12300,6
34,presentation,Education,12300,6
73,auditorium,"Cities, Towns, & Buildings",4149,6
34,convention,Live Events,4149,6
28,stage,Live Events,4149,6
25,audience,Live Events,4149,6
24,academic conference,Education,4149,6
13,function hall,"Cities, Towns, & Buildings",4149,6
89,cartoon,TV,5800,6
33,font,"Letters, Numbers, Words",5800,6
31,illustration,Art,5800,6
20,poster,Art,5800,6
16,text,"Letters, Numbers, Words",5800,6
13,advertising,Advertising,5800,6
79,person,People,986,6
64,speech,Live Events,986,6
42,profession,Education,986,6
30,official,People,986,6
20,player,Sports,986,6
19,football player,Sports,986,6
93,team,People,7994,6
78,player,Sports,7994,6
50,athlete,Sports,7994,6
45,football player,Sports,7994,6
43,sports,Sports,7994,6
15,basketball player,Sports,7994,6
99,pet,Wild Animals,11753,6
94,animal,Wild Animals,11753,6
92,mammal,Wild Animals,11753,6
59,puppy,Wild Animals,11753,6
49,dog,Wild Animals,11753,6
18,carnivoran,Wild Animals,11753,6
55,red,Color,4978,6
25,audience,Live Events,4978,6
16,sport venue,Sports,4978,6
13,people,People,4978,6
88,fur,Clothing,4396,6
63,pet,Wild Animals,4396,6
52,fur clothing,Clothing,4396,6
38,mammal,Wild Animals,4396,6
33,animal,Wild Animals,4396,6
28,textile,Clothing,4396,6
37,performance,Live Events,2200,6
34,darkness,Time of Day,2200,6
31,concert,Live Events,2200,6
26,singing,Live Events,2200,6
19,musician,Live Events,2200,6
16,stage,Live Events,2200,6
87,drink,Food,13809,6
76,food,Food,13809,6
35,beverage,Food,13809,6
23,dessert,Food,13809,6
22,coffee,Food,13809,6
21,breakfast,Food,13809,6
97,structure,Nonbuilding Structures,6460,6
87,stadium,"Cities, Towns, & Buildings",6460,6
85,sport venue,Sports,6460,6
71,baseball park,Sports,6460,6
64,geographical feature,Terrain,6460,6
61,arena,"Cities, Towns, & Buildings",6460,6
95,image,Art,32,6
68,pet,Pets,32,6
57,photograph,Art,32,6
51,emotion,People,32,6
46,photography,Art,32,6
42,person,People,32,6
72,poster,Art,1041,6
59,text,"Letters, Numbers, Words",1041,6
59,modern art,Art,1041,6
59,brand,Retail,1041,6
53,album cover,Music,1041,6
48,picture frame,Furniture,1041,6
70,text,"Letters, Numbers, Words",12678,6
60,brand,Retail,12678,6
57,font,"Letters, Numbers, Words",12678,6
53,product,Retail,12678,6
53,presentation,Education,12678,6
45,multimedia,Computers,12678,6
73,male,People,11020,6
71,monochrome photography,Art,11020,6
70,hair,Beauty,11020,6
65,monochrome,Art,11020,6
63,portrait,Art,11020,6
62,face,People,11020,6
49,meal,Food,10599,6
47,food,Food,10599,6
44,dish,Food,10599,6
42,restaurant,Restaurants,10599,6
28,dinner,Food,10599,6
18,red,Color,10599,6
98,crowd,People,14794,6
98,audience,Live Events,14794,6
85,people,People,14794,6
82,structure,Nonbuilding Structures,14794,6
76,performance,Live Events,14794,6
67,rock concert,Live Events,14794,6
99,sky,Sky,4211,6
